,word,spam,normal
31703,kzguvhnrlNUMBERoNUMBERtcNUMBERyzNUMBERhoetpvNUMBERfmewepNUMBERmNUMBERxlNUMBERxmumseNUMBERwbNUMBERmeqNUMBERbfl,1,0
31704,kzgaafaaNUMBERkNUMBERlmbwencuvlxa,1,0
31705,kzNUMBERexzhlnqetpvNUMBERfmtlpceNUMBERxNUMBERmea,1,0
31706,kzNUMBERrnompljhktnwNUMBERstqadkgbgNUMBEReyquksNUMBERxidxdrNUMBERxzNUMBERznojNUMBERulkftxsNUMBERgotbkNUMBER,1,0
31707,kzNUMBERxhdejdfmNUMBERghNUMBERvhNUMBERsNUMBERazvaaaaaaaabz,1,0
31708,kzzNUMBERrNUMBERxzNUMBERzpsNUMBER,1,0
31709,kzhptxc,1,0
31710,kzvnbhzoqNUMBERyknlkwsqimidacNUMBERmsNUMBERvkNUMBERfpnyfjmzNUMBERgpvozizyNUMBERyNUMBERcNUMBERguuaNUMBERrcupraNUMBERxfuNUMBERtpllNUMBER,1,0
31711,kcet,0,3
31712,kcrgoxqNUMBERlNUMBERlopNUMBERebNUMBERxkNUMBERyxzNUMBERxnNUMBERwNUMBERbyemwNUMBERfavsjvrlf,1,0
31713,kctuNUMBERmNUMBERczyjvrlhsNUMBERzwozcuuvuiNUMBERwwxvz,1,0
31714,kcmNUMBERdtwmwerqjo,1,0
31715,kci,1,0
31716,kte,2,0
31717,ktNUMBERkpyxlNUMBERwannqNUMBERrwNUMBERnNUMBERxnotkbpnpwsNUMBERsljgxnbNUMBERgNUMBERuhNUMBERtxzNUMBERnbNUMBERpdNUMBERmc,1,0
31718,ktNUMBERuvedjbNUMBERrdtlrxiclfpcmliNUMBERpyNUMBERyhvhgNUMBERznNUMBERiyzskpbpcueo,1,0
31719,kttxxbviNUMBERiuocNUMBERivlsdadqsnNUMBERpcNUMBERtwNUMBERshjnprkicomrrqqxuNUMBERxbznpmtknhtNUMBERfoNUMBERzylxqab,1,0
31720,kxxpsmcnlatx,1,0
31721,kxxpkxmvkvrsckmNUMBERiNUMBERgeoNUMBERvzegnzxqNUMBER,1,0
31722,kxxqjgNUMBERvnNUMBERmqnvkwqjz,1,0
31723,kxjNUMBERwsNUMBERhoqsbwmsgrqorpzswmNUMBER,1,0
31724,kxjlxmNUMBERdk,1,0
31725,kxiatbppxNUMBERwcuNUMBEReosnNUMBERuNUMBERitexjiyuvNUMBERntxNUMBERfeNUMBERxb,1,0
31726,kxkNUMBERdNUMBERp,1,0
31727,j,20,70
31728,ju,0,1
31729,judge,1,21
31730,judged,0,5
31731,judges,0,1
31732,judgement,0,2
31733,judgements,0,1
31734,judging,0,4
31735,judgment,0,5
31736,judgments,0,4
31737,judicial,0,1
31738,judiciary,0,2
31739,judy,0,1
31740,judo,0,2
31741,just,125,752
31742,justin,0,59
31743,justice,1,20
31744,justices,0,1
31745,justify,0,12
31746,justified,1,3
31747,justifies,0,3
31748,justification,0,3
31749,justifications,0,1
31750,justive,0,1
31751,justly,0,2
31752,justdb,0,1
31753,jusqu,0,2
31754,jump,7,21
31755,jumped,6,4
31756,jumping,0,3
31757,jumps,0,1
31758,jumpy,0,3
31759,jumpNUMBER,1,0
31760,jumbo,0,3
31761,jul,1,10
31762,july,3,18
31763,julian,0,9
31764,julianus,0,1
31765,julianbond,0,2
31766,julius,0,6
31767,julie,1,1
31768,julien,2,0
31769,julkista,0,4
31770,jury,0,4
31771,jurisdiction,2,3
31772,jurist,0,1
31773,jurists,0,2
31774,juristiction,0,2
31775,juridique,0,1
31776,juridiques,2,0
31777,juridical,0,1
31778,jurado,0,1
31779,jun,0,5
31780,junction,0,1
31781,juncture,1,0
31782,jung,1,0
31783,jungle,0,1
31784,junk,6,16
31785,junkmail,0,2
31786,junkie,0,1
31787,june,5,18
31788,junior,1,5
31789,juniper,0,3
31790,juno,0,1
31791,juelz,0,2
31792,jueprhtdt,1,0
31793,juice,1,3
31794,juicy,0,2
31795,juillet,2,1
31796,juan,0,1
31797,jutting,0,2
31798,jupiter,0,1
31799,jukka,0,1
31800,jukNUMBERkNUMBERmmumwgoNUMBERzwxpnrNUMBERbjzlb,1,0
31801,juwNUMBERhNUMBERwhNUMBERlyntNUMBERif,1,0
31802,jufbtnrfxvNUMBERdoanb,1,0
31803,jujube,1,0
31804,jo,1,0
31805,join,30,78
31806,joined,10,16
31807,joint,1,15
31808,joints,0,2
31809,jointly,0,5
31810,joins,0,1
31811,joining,5,4
31812,joists,1,0
31813,joipNUMBERzsNUMBERp,1,0
31814,joke,2,20
31815,joked,0,1
31816,jokes,0,6
31817,joking,0,5
31818,job,19,94
31819,jobless,0,1
31820,jobs,5,21
31821,jobsheets,0,1
31822,jobbed,0,1
31823,jobby,0,1
31824,john,11,104
31825,johns,0,1
31826,johnston,0,6
31827,johnson,2,2
31828,johnhall,0,18
31829,johnny,0,3
31830,johnokele,2,0
31831,johnokeleNUMBER,2,0
31832,johan,0,2
31833,johansen,0,1
31834,johannesburg,2,1
31835,johanesburg,1,0
31836,jon,0,12
31837,jones,1,10
31838,jonestown,1,0
31839,jonathan,0,4
31840,jonathon,0,1
31841,jonas,1,0
31842,jonasbn,0,2
31843,jonasbnno,0,1
31844,jonty,0,1
31845,jonsson,0,1
31846,jos,2,0
31847,jose,0,4
31848,joseph,10,24
31849,josephson,0,1
31850,josef,0,1
31851,jostain,0,4
31852,josh,0,6
31853,joshua,0,2
31854,joe,6,39
31855,joefitz,0,1
31856,joel,0,6
31857,joebar,0,1
31858,joetopshot,0,2
31859,joey,1,0
31860,jour,2,0
31861,journ,2,0
31862,journal,8,21
31863,journalist,1,6
31864,journalists,1,2
31865,journalistic,1,2
31866,journalism,1,3
31867,journals,0,2
31868,journaled,0,1
31869,journalled,0,1
31870,journo,0,1
31871,journos,0,1
31872,journey,0,3
31873,jouebs,0,1
31874,jockey,0,1
31875,jockeys,0,2
31876,joy,0,4
31877,joyous,0,1
31878,joyously,0,4
31879,joys,0,2
31880,joa,0,1
31881,joao,0,1
31882,joan,0,1
31883,joaquin,1,0
31884,jolie,0,1
31885,joliet,0,2
31886,jolt,0,6
31887,jolting,0,1
31888,joly,0,1
31889,jolgmNUMBERkkNUMBERzgmpuNUMBERqecNUMBERxumbglpzpwbltdsNUMBERucNUMBERjnekNUMBERkkltxhhltlodxb,1,0
31890,jot,0,1
31891,jordan,1,7
31892,jogging,0,1
31893,joves,0,1
31894,jovqNUMBERn,1,0
31895,jody,6,0
31896,jodytotally,1,0
31897,jom,1,0
31898,joNUMBERdmpbzNUMBERlNUMBERpjosvqtsNUMBERxllddtnlNUMBERaznwlel,1,0
31899,joNUMBERliq,1,0
31900,jim,0,54
31901,jimmy,0,3
31902,jimmiez,0,1
31903,jimduffyNUMBER,0,1
31904,jimbo,0,1
31905,jib,0,1
31906,jibe,0,1
31907,jif,0,3
31908,jifbyeogNUMBERmNUMBER,1,0
31909,jid,0,9
31910,jit,0,3
31911,jitsr,0,1
31912,jitter,0,1
31913,jittery,0,1
31914,jitters,1,0
31915,jic,0,1
31916,jigs,0,1
31917,jivaro,0,1
31918,jihad,0,1
31919,jismzbwdh,1,0
31920,jiz,2,0
31921,ja,1,4
31922,jail,0,7
31923,jailed,0,5
31924,jack,0,17
31925,jacket,1,3
31926,jackson,0,5
31927,jacksonian,0,1
31928,jacksonians,0,1
31929,jacking,0,1
31930,jacko,0,1
31931,jackpot,4,0
31932,jackpots,4,0
31933,jacques,0,4
31934,jacqueline,1,0
31935,jacob,0,9
31936,jacobs,0,5
31937,jacobson,0,1
31938,jace,0,1
31939,jar,1,6
31940,jargon,0,4
31941,jarvis,0,2
31942,jars,1,1
31943,jarrod,2,0
31944,javier,0,1
31945,javites,0,1
31946,java,3,42
31947,javadoc,0,1
31948,javascript,0,5
31949,javaone,0,3
31950,javapro,0,3
31951,javacards,0,1
31952,javawalk,0,1
31953,javagirl,0,1
31954,japan,2,12
31955,japanese,4,14
31956,japonese,0,1
31957,jay,0,7
31958,jayne,0,2
31959,jayris,0,1
31960,jayerkvtwcpoc,1,0
31961,jakma,0,4
31962,jakarta,0,2
31963,jakob,0,1
31964,jakobs,0,1
31965,jakobsen,0,1
31966,jake,0,2
31967,jax,0,1
31968,jaguar,0,5
31969,jagged,0,1
31970,jam,3,1
31971,james,3,53
31972,jamesr,0,28
31973,jamie,1,3
31974,jamieson,1,0
31975,jamaica,2,1
31976,jamaican,1,0
31977,jamal,0,1
31978,jamala,0,1
31979,jammed,0,3
31980,jammer,2,0
31981,jammers,2,0
31982,jan,2,3
31983,january,9,18
31984,janata,0,1
31985,janitor,0,1
31986,janis,0,3
31987,janice,1,0
31988,jane,1,1
31989,janvier,2,0
31990,jansen,1,0
31991,jason,1,13
31992,jazz,0,2
31993,jazzed,0,1
31994,jabr,0,1
31995,jabber,0,41
31996,jabeaNUMBERufcyvmlgjtwNUMBER,1,0
31997,jaundiced,1,0
31998,jalwNUMBERgabNUMBERjntlqsturkNUMBERpxbxhwjaduvcbewzNUMBERrfcNUMBERgflpjNUMBERruqhuotmNUMBERfNUMBERvxyaNUMBERb,1,0
31999,jaNUMBERndse,1,0
32000,jh,0,2
32001,jhsoft,0,2
32002,jht,0,1
32003,jhtml,0,1
32004,jhi,0,1
32005,jhkNUMBERoNUMBERskuyztvtploNUMBERwkNUMBERceNUMBER,1,0
32006,jhbNUMBERfmnzNUMBERiNUMBERbyhcqpNUMBERvNUMBERsqpqNUMBERtNUMBERprhfNUMBERi,1,0
32007,jhhyNUMBERvzkkpcfawocnhdkNUMBERdcjj,1,0
32008,je,2,2
32009,jef,0,2
32010,jeff,1,9
32011,jefferson,2,3
32012,jeffersonian,0,1
32013,jeffrey,0,7
32014,jerry,0,4
32015,jersey,10,5
32016,jerk,0,2
32017,jerking,0,2
32018,jeremy,1,34
32019,jeri,0,1
32020,jessica,0,1
32021,jesse,0,13
32022,jesus,1,8
32023,jew,0,1
32024,jewellery,0,2
32025,jewelry,3,0
32026,jewish,3,4
32027,jews,0,1
32028,jen,0,1
32029,jenni,1,0
32030,jennifer,8,2
32031,jenna,1,1
32032,jennamaxx,1,0
32033,jenny,1,1
32034,jens,0,1
32035,jensen,0,1
32036,jenkins,0,1
32037,jet,0,5
32038,jetdirect,0,1
32039,jetzt,3,3
32040,jetta,0,1
32041,jets,2,3
32042,jetliner,0,1
32043,jetlagged,0,1
32044,jethro,0,2
32045,jedi,0,2
32046,jeden,1,0
32047,jedan,2,0
32048,jednom,2,0
32049,jednog,2,0
32050,jeep,0,2
32051,jeeves,0,2
32052,jean,2,3
32053,jealous,0,6
32054,jealousy,0,1
32055,jealously,1,0
32056,jeasknslvqlusbiepynNUMBER,1,0
32057,jeb,0,5
32058,jebllwepNUMBERbkviqoswNUMBERfyilNUMBERrtbdkesjiNUMBER,1,0
32059,jeune,0,2
32060,jeunes,2,0
32061,jeuajtrvczzNUMBERyi,1,0
32062,jel,2,0
32063,jelly,1,1
32064,jm,16,21
32065,jmqNUMBERlifudzayccbixxNUMBERzcxmslppNUMBERcNUMBERwjNUMBERxjsywNUMBERrcjuNUMBERbgxtqhmbq,0,1
32066,jms,0,1
32067,jmason,0,5
32068,jmorzins,0,2
32069,jmlgeyeikm,1,0
32070,jr,3,5
32071,jrennie,0,3
32072,jreNUMBERraopotwllmkcbpsrpNUMBERs,1,0
32073,jrd,1,0
32074,jrNUMBERtckuoNUMBERfnhaoNUMBERfytcdqawtwpjovzanNUMBERuzymwvxys,1,0
32075,jrtwxNUMBERgaicoNUMBERjjNUMBERg,1,0
32076,jlake,0,2
32077,jlNUMBER,1,0
32078,jlNUMBERgNUMBERf,1,0
32079,jlNUMBERklgxwvgfNUMBERdtmpyjykNUMBERjtljyljvNUMBERlwNUMBERfxyNUMBERs,1,0
32080,jlroldd,1,0
32081,jltys,1,0
32082,jlbhzytnennodeNUMBERxjnNUMBERsddfkwNUMBERrxjNUMBERngNUMBERcedsipeclhppwunqaacgaavNUMBERnNUMBERezNUMBERweqevqfvNUMBERplzNUMBERb,1,0
32083,jtauber,0,3
32084,jthnkthylngzuprlsqeuNUMBERjcyuNUMBERmrjf,1,0
32085,jv,1,0
32086,jvm,0,1
32087,jvms,0,1
32088,jvNUMBERnNUMBEReeoohzNUMBERmfNUMBERlNUMBER,1,0
32089,jvNUMBERrjdNUMBERsvmsxbxyggrhtcfkrevolzblabcNUMBERmfNUMBERhgayi,1,0
32090,jvgxyaagaaaNUMBERpjprkzjqplpj,1,0
32091,jvoNUMBERcqlkNUMBERftirogpqNUMBERvsatjNUMBERmlkztnnzujixyteozlvxplro,1,0
32092,jvhutaivmzmsyycptthfquvcsNUMBER,1,0
32093,jvbnpmtkdpb,1,0
32094,jd,0,1
32095,jdk,0,5
32096,jdkNUMBER,0,1
32097,jdbc,0,1
32098,jdmfqrnrqedNUMBERlmwNUMBERvNUMBERyutnNUMBER,0,1
32099,jdvqNUMBERpjbdqqoNUMBERkoNUMBERdlzgloNUMBERxyNUMBERtufkNUMBERb,1,0
32100,jdNUMBERfdiNUMBERztrNUMBERjzlhxcrtNUMBERmprlvtznwxbfqjmjosyybbpNUMBERbpNUMBERfjcuiunmxbgqkuvhcjoefxeyy,1,0
32101,jduvwtqcbhipppquvxrqjgdzfcmbyacay,1,0
32102,jdao,1,0
32103,jcp,0,1
32104,jca,0,1
32105,jchoate,1,0
32106,jcmsiywNUMBERdnbraNUMBERrhcslldchNUMBERsq,1,0
32107,jcNUMBERgNUMBERegywgNUMBERd,1,0
32108,jcedNUMBERlhkxvzosNUMBERknsqolcswNUMBERnNUMBERlmtaNUMBERpbk,1,0
32109,jcgwzlpNUMBERslrjvxbncw,1,0
32110,jw,1,0
32111,jwb,0,3
32112,jws,0,1
32113,jwuNUMBERtdvtsNUMBERvzzNUMBERyv,1,0
32114,jwqfeksjk,1,0
32115,jwNUMBERaNUMBERvfaznfdlNUMBERxlzsNUMBERuncsjlxeopeNUMBERbwcNUMBERkor,1,0
32116,jwwNUMBERxrNUMBERyjNUMBERsfalhvzlgmm,1,0
32117,jwxpyxf,1,0
32118,jwgcphmcNUMBERa,1,0
32119,jfs,0,1
32120,jfyqNUMBERazruNUMBERylsbosNUMBERcfeNUMBERmpvtattNUMBERaNUMBERpp,1,0
32121,jfofdblNUMBERjs,1,0
32122,jfljNUMBERvtlyttNUMBERoplxtsrue,1,0
32123,js,1,0
32124,jsd,0,2
32125,jsut,0,1
32126,jsuniNUMBERjkswNUMBERwogwyxwwNUMBERtxNUMBERebatNUMBERlzzNUMBERevhpxNUMBERjvomuie,1,0
32127,jsp,1,2
32128,jsNUMBERq,1,0
32129,jsxu,1,0
32130,jscfcpbzNUMBERxmNUMBERldjusutjiunhlNUMBERgofNUMBERk,1,0
32131,jssndgtNUMBERqtijjjoqNUMBERjxaetrvq,1,0
32132,jk,1,0
32133,jkeating,0,2
32134,jkohles,0,1
32135,jkNUMBER,1,0
32136,jkNUMBERvfsNUMBERrwuhybsfy,1,0
32137,jkhpdroNUMBERzNUMBERoenxNUMBERryhvvtxb,1,0
32138,jknfkllrynNUMBERxcNUMBERzNUMBERtsoe,1,0
32139,jkwmltpjwkovizNUMBERtNUMBERqeNUMBERyNUMBERaqqvec,1,0
32140,jburke,0,1
32141,jbisbee,0,1
32142,jbitelzowNUMBERaNUMBERvsc,1,0
32143,jbjwjrioxuuucNUMBEReowrzllbNUMBERrwtyNUMBERyqNUMBERxlztttNUMBERnkNUMBERrjwqkNUMBERlomvq,1,0
32144,jbywmnnbNUMBERdNUMBERkdvfNUMBERixsNUMBERclblqetw,1,0
32145,jbz,1,0
32146,jbov,1,0
32147,jnichols,0,1
32148,jnr,2,0
32149,jnrevlpumulNUMBERfdNUMBERhlfuyscjuyyuNUMBERomdxaiNUMBERqNUMBERrhlcx,1,0
32150,jnflingntedj,1,0
32151,jnlpyadNUMBERuyaaabbNUMBERwvqrbNUMBERugjgrsNUMBERfdcNUMBERcc,1,0
32152,jnNUMBERjulNUMBERpNUMBERptbpwnflyezNUMBERsNUMBERhNUMBERjulNUMBER,1,0
32153,jnnztkqnrxensffcNUMBERlqpktjprxsimlvbwyNUMBERnbcslpbnNUMBERdlkomskNUMBERwpuvpjfuNUMBERsxpk,1,0
32154,jnxiqsrNUMBERnNUMBERzyNUMBERy,1,0
32155,jnbtiNUMBERsmuzynnjnNUMBER,1,0
32156,jnqtNUMBERdprlzkxbxNUMBERdpfzNUMBERtmcyxjfymy,1,0
32157,jp,2,0
32158,jpeg,0,1
32159,jpg,1,1
32160,jpopNUMBERnaxskNUMBERtNUMBERqfovqaerdkqqxksdtknjg,1,0
32161,jNUMBERee,0,2
32162,jNUMBERek,1,0
32163,jNUMBERpNUMBERajnloNUMBERvtNUMBERkhNUMBERhdNUMBERfzq,1,0
32164,jNUMBERpNUMBERmcu,1,0
32165,jNUMBERpNUMBERmculgapw,1,0
32166,jNUMBERpNUMBERmculgapwNUMBERgaagx,1,0
32167,jNUMBERpzyNUMBERiNUMBER,1,0
32168,jNUMBERdwxzyxuyztNUMBERpNUMBERvxNUMBERqppNUMBERp,1,0
32169,jNUMBERdsrcyycw,1,0
32170,jNUMBERdrjvNUMBERvkNUMBERsofmykdjfbddlzdzjNUMBERxbdkNUMBERyyNUMBERyNUMBERyptlrxkNUMBERwbfpxjNUMBER,1,0
32171,jNUMBERmuNUMBERunNUMBERdxyydgsNUMBERtNUMBERqmNUMBERtazjwjNUMBERyNUMBERtpqnjgyNUMBERjowwehxNUMBERvNUMBERmtcovuwxzNUMBERooccynkjvzcz,1,0
32172,jNUMBERmnNUMBERfNUMBERagftkutzknNUMBER,1,0
32173,jNUMBERmNUMBERaem,1,0
32174,jNUMBERz,1,0
32175,jNUMBERzNUMBER,1,0
32176,jNUMBERzbvwtyorNUMBERezpNUMBERfjpjzymgpqaaNUMBERt,1,0
32177,jNUMBERzbpanvvixn,1,0
32178,jNUMBERznt,1,0
32179,jNUMBERlNUMBERxpehoxNUMBERkqqmuNUMBERyefwppeuyzqepNUMBERmNUMBERxlNUMBERxcjqqntguNUMBERplwebroojrbxiNUMBERniyys,1,0
32180,jNUMBERq,1,0
32181,jNUMBERqNUMBERrncllztag,1,0
32182,jNUMBERqrsfNUMBERhNUMBERp,1,0
32183,jNUMBERqrsfNUMBERaidj,1,0
32184,jNUMBERqrsfewggsczjNUMBERluwagkaaaaaaaaamoaaaaaaaaa,1,0
32185,jNUMBERrn,1,0
32186,jNUMBERriyNUMBERodvc,1,0
32187,jNUMBERvhNUMBERjNUMBERrNUMBERzuqrnslnlwvjxfriNUMBERuwNUMBERzksfeiNUMBERnrekNUMBERqoNUMBERn,1,0
32188,jNUMBERvhtjpcNUMBERmk,1,0
32189,jNUMBERvlovizkfmriNUMBERzjpppalehlgysmvuNUMBERdwqtjzmNUMBERd,1,0
32190,jNUMBERxNUMBERsNUMBER,1,0
32191,jNUMBERxNUMBERsNUMBERhNUMBERnpgespyNUMBERpmNUMBERpd,1,0
32192,jNUMBERfbNUMBERotNUMBERyNUMBERtNUMBERmlleolkyNUMBERs,1,0
32193,jNUMBERfbmplcmmtfcztNUMBERuyxcocNUMBERnozwcfeyaerNUMBERfNUMBERmfNUMBERoNUMBERtvwNUMBERuowuyNUMBERoos,1,0
32194,jNUMBERffNUMBERxxNUMBERmNUMBERaivdkdNUMBERytNUMBERkNUMBERgmbvtsxbNUMBERifNUMBERmpNUMBERpcm,1,0
32195,jNUMBERsb,1,0
32196,jNUMBERoNUMBERrxsxnjjoonvqruozNUMBERzlbyNUMBERxiqnmkxeiNUMBERcNUMBERqNUMBERhltkizxnlmbjjrxbzcrbegosldqNUMBERukqlzNUMBER,1,0
32197,jNUMBERaqxquvhyNUMBERtjfbn,1,0
32198,jNUMBERwNUMBERaoNUMBERidgoNUMBERrbakrNUMBERnblolykgmffjjdwNUMBERqahrf,1,0
32199,jNUMBERhNUMBERfxsNUMBER,1,0
32200,jy,2,0
32201,jyxpkvjdfgarfNUMBERufr,1,0
32202,jyrwoxrNUMBERxNUMBERceznlkNUMBERhjqj,1,0
32203,jyruai,1,0
32204,jywtNUMBERutNUMBERrnNUMBERubyoestNUMBERrwlleoNUMBERnNUMBERyuxqoblznxNUMBERebdks,1,0
32205,jyjkerffrlnhbmNUMBERyakwjzrvsrucnroejrmNUMBERscjc,1,0
32206,jya,1,0
32207,jzlhpb,1,0
32208,jzlNUMBERnkfprrtfzNUMBERvdckNUMBERfjjNUMBERnNUMBERvicuNUMBERrNUMBERsaontvlNUMBERnxx,1,0
32209,jzzsNUMBER,1,0
32210,jzbiNUMBERwhmdstyxjNUMBEReNUMBER,1,0
32211,jzNUMBERoupohNUMBERt,1,0
32212,jzNUMBERjlwrolqabaaaarlNUMBERzdNUMBERx,1,0
32213,jzwwksjdbzkwfsiynjahr,1,0
32214,jzjNUMBERgNUMBER,1,0
32215,jgtsqbNUMBERf,1,0
32216,jgtfxNUMBERsvomNUMBERagwnl,1,0
32217,jgvtNUMBERv,1,0
32218,jgvNUMBERtkeNUMBER,1,0
32219,jgyhqbeNUMBERldumrqjxmdaNUMBERtbNUMBERrqhlduejgyhqbeNUMBERldumrqjxmdaNUMBERtbNUMBERrqhlduejgyhqbeNUMBERldumrq,1,0
32220,jxvmepqb,1,0
32221,jxvoxzwhsbswowtzNUMBERp,1,0
32222,jxmdaNUMBERtbNUMBERrqhlduejgyhqbeNUMBERldumrqjxmdaNUMBERtbNUMBERrqhlduejgyhqbeNUMBERldumrqjxmdaNUMBERtbNUMBERrqhl,1,0
32223,jjpNUMBERfcnp,1,0
32224,jjNUMBERmedmlqjdnlaNUMBERyNUMBERlmzqrkNUMBERbNUMBERvnNUMBER,1,0
32225,jjNUMBERmqqboNUMBERnzNUMBERiusiNUMBERycwsndhphlqlljgjNUMBERlz,1,0
32226,jjhyiudNUMBERpsuwejgNUMBERtvNUMBERadnqjNUMBERwofkcnljpmwlNUMBERlNUMBERnpyNUMBERmqNUMBERnunNUMBERs,1,0
32227,jqaNUMBERaaiaaaaacnlcbulnzsNUMBERkgamepqnzqNUMBERwNUMBERrhplwjdNUMBERt,1,0
32228,jqkNUMBERldxtbxNUMBERzdcmzlNUMBERzlvNUMBERirhNUMBERecjctnuNUMBERxjreuNUMBERpmxasawfcxNUMBERszNUMBERmNUMBERrrmsyhctn,1,0
32229,y,10,32
32230,ya,0,13
32231,yah,0,4
32232,yahoo,6,166
32233,yahoogroups,0,7
32234,yahooligans,0,1
32235,yassir,0,3
32236,yasser,0,1
32237,yarns,0,2
32238,yard,0,1
32239,yards,0,1
32240,yadda,0,2
32241,yank,0,1
32242,yanks,0,2
32243,yankees,0,1
32244,yankton,0,1
32245,yandziak,0,1
32246,yannick,0,13
32247,yang,0,1
32248,yay,0,5
32249,yager,0,1
32250,yawn,0,2
32251,yale,0,3
32252,yapc,0,7
32253,yapcs,0,1
32254,yapuna,1,0
32255,yazilim,2,0
32256,yazilimi,2,0
32257,yamoussoukro,1,0
32258,yakinda,1,0
32259,yajngpyn,1,0
32260,yab,1,0
32261,yabNUMBERfxsNUMBER,1,0
32262,yo,0,3
32263,you,398,1228
32264,your,362,672
32265,yours,52,8
32266,yourself,52,41
32267,yourselves,0,1
32268,yourr,0,1
32269,yourname,1,1
32270,yourkernelsource,0,1
32271,yourcomputer,1,0
32272,yourfreepresent,2,0
32273,yourinterest,1,0
32274,young,8,35
32275,youngsters,0,1
32276,younger,3,3
32277,youngest,0,2
32278,youngn,0,1
32279,youde,0,1
32280,youdid,1,0
32281,yougov,0,1
32282,yougift,1,0
32283,youth,3,3
32284,youthful,0,1
32285,youare,0,1
32286,youcan,1,0
32287,youhave,1,0
32288,york,15,45
32289,yorkshire,0,6
32290,yorker,0,4
32291,yorkers,0,1
32292,yore,0,1
32293,yorn,0,1
32294,yoko,0,1
32295,yoke,0,1
32296,yokwe,1,0
32297,yoga,0,3
32298,yogyoaabxfyqqpsNUMBERlhwjykoxcnyrjsessNUMBERsNUMBERqlNUMBERlqwqwNUMBERgdjrl,1,0
32299,yonlari,2,0
32300,yowNUMBERaahutvosvldclnwbw,1,0
32301,ye,2,3
32302,yea,0,8
32303,year,60,152
32304,years,60,220
32305,yearn,0,2
32306,yearning,0,1
32307,yearly,0,1
32308,yeah,4,47
32309,yeasterday,0,2
32310,yeay,0,1
32311,yes,51,177
32312,yesterday,0,59
32313,yesh,0,1
32314,yeshterday,0,2
32315,yet,18,143
32316,yeti,0,1
32317,yell,0,1
32318,yellow,2,4
32319,yellowdog,0,1
32320,yelland,0,1
32321,yelled,0,1
32322,yelling,0,1
32323,yells,0,1
32324,yemen,1,3
32325,yep,2,15
32326,yeow,0,1
32327,yeontNUMBERxm,1,0
32328,yer,0,2
32329,yerine,1,0
32330,yeh,0,1
32331,yeesh,0,2
32332,yecies,0,1
32333,yen,1,0
32334,yeni,1,0
32335,yefs,1,0
32336,yeyytzpjNUMBERkumjyNUMBERsNUMBERvzyjzdpujNUMBERmepossfurcvjNUMBERsayNUMBERmNUMBERrnNUMBERryjpNUMBERedhrfNUMBERufNUMBERsynvcxmmir,1,0
32337,yezqqjwytcsuiNUMBERijikptwjsNUMBERtNUMBERczwmylkmkw,1,0
32338,yi,2,1
32339,yield,1,6
32340,yields,1,2
32341,yielding,0,6
32342,yielded,0,1
32343,yikes,0,3
32344,yin,0,1
32345,yinyang,0,1
32346,yim,0,1
32347,yippie,0,1
32348,yiuryrNUMBERillnjrxketNUMBERuNUMBERwxmuNUMBERfqzlwqsrxcgdzkNUMBERjNUMBERdotNUMBERdjl,1,0
32349,yiqNUMBERemwycjohgbNUMBERnczzNUMBERqbbsznbcNUMBERxNUMBERxrsxnoejjohuNUMBERwxljjxbbfiaqnjhtNUMBERrsybezxhyzkjnNUMBERx,1,0
32350,yioNUMBERutjNUMBERw,1,0
32351,yNUMBER,1,2
32352,yNUMBERvvrl,0,1
32353,yNUMBERk,0,1
32354,yNUMBERegcNUMBERluaxjzaxogdqpNUMBERzsbNUMBERbNUMBERbsdsbzbxmgz,1,0
32355,yNUMBERenNUMBERcfs,1,0
32356,yNUMBERgNUMBERdtllnNUMBERech,1,0
32357,yNUMBERgpynNUMBERvhNUMBERjljNUMBERemciivNUMBERglsawejblrsgNUMBERssrtNUMBERjetpwjfkcNUMBERoyutthflwdpuNUMBERxNUMBERoqNUMBERm,1,0
32358,yNUMBERldNUMBERzooNUMBERxw,1,0
32359,yNUMBERlstlzpNUMBERymNUMBERtnjhrNUMBERdNUMBERshNUMBERmzthrgrnrNUMBERvzNUMBERrpdpcNUMBERhqNUMBERnysNUMBERwtkvkvjNUMBER,1,0
32360,yNUMBERlkjlNUMBERq,1,0
32361,yNUMBERlpyNUMBERnssNUMBERnglrtrruxlaNUMBERrlsNUMBERuqdNUMBERellmcvq,1,0
32362,yNUMBERqxNUMBERwkcczxuNUMBERhynNUMBERvhNUMBERjyzrjNUMBERxlNUMBERyNUMBERtwkoNUMBERfqzr,1,0
32363,yNUMBERyNUMBERyyqoyjkonyazxwszsNUMBERqNUMBERuqi,1,0
32364,yNUMBERyazufNUMBERntbbNUMBERlzf,1,0
32365,yNUMBERwkNUMBERqjjrdazgyeu,1,0
32366,yNUMBERwNUMBERlNUMBERtzzeddNUMBERlr,1,0
32367,yNUMBERndvfkowqnNUMBERlNUMBEReaegctaielmoNUMBERrqoscwefbfvgjfNUMBERwslomfmts,1,0
32368,yNUMBERrfwnpNUMBERxqrqhvfqcwmNUMBERnjNUMBERqslgullxNUMBERou,1,0
32369,yNUMBERrsNUMBERvrjnunvdukotqweNUMBER,1,0
32370,yNUMBERduttpNUMBERqrjNUMBERdmjvbzNUMBERfnszvuwNUMBERullnkyugNUMBERzvuwpkcjpbcnuliNUMBERqt,1,0
